# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -10.299994 1.065290 8.457109 	 -13.899996 1.065290 5.072217 	 0.750000 1.065290 13.664635 	                    	                    	                    	                    	                    	
 -10.309995 0.970732 8.442610 	 -13.929996 0.970732 5.046656 	 0.750000 0.970732 13.667153 	                    	                    	                    	                    	                    	
 -10.319995 0.876173 8.427910 	 -13.959995 0.876173 5.020894 	 0.750000 0.876173 13.669471 	                    	                    	                    	                    	                    	
 -10.329994 0.781616 8.413010 	 -13.989995 0.781616 4.994932 	 0.750000 0.781616 13.671589 	                    	                    	                    	                    	                    	
 -10.339994 0.687057 8.397909 	 -14.019996 0.687057 4.968770 	 0.750000 0.687057 13.673507 	                    	                    	                    	                    	                    	
 -10.349995 0.592501 8.382608 	 -14.049995 0.592501 4.942408 	 0.750000 0.592501 13.675223 	                    	                    	                    	                    	                    	
 -10.359995 0.497942 8.367108 	 -14.079995 0.497942 4.915846 	 0.750000 0.497942 13.676742 	                    	                    	                    	                    	                    	
 -10.369994 0.403385 8.351408 	 -14.109995 0.403385 4.889083 	 0.750000 0.403385 13.678060 	                    	                    	                    	                    	                    	
 -10.379994 0.308826 8.335508 	 -14.139996 0.308826 4.862122 	 0.750000 0.308826 13.679178 	                    	                    	                    	                    	                    	
 -10.389995 0.214270 8.319407 	 -14.169995 0.214270 4.834960 	 0.750000 0.214270 13.680095 	                    	                    	                    	                    	                    	
 -10.399995 0.119711 8.303107 	 -14.199995 0.119711 4.807598 	 0.750000 0.119711 13.680813 	                    	                    	                    	                    	                    	
 -10.409994 0.025152 8.286608 	 -14.229995 0.025152 4.780036 	 0.750000 0.025152 13.681332 	                    	                    	                    	                    	                    	
 -10.419994 -0.069405 8.269907 	 -14.259995 -0.069405 4.752274 	 0.750000 -0.069405 13.681648 	                    	                    	                    	                    	                    	
 -10.429995 -0.163963 8.253007 	 -14.289995 -0.163963 4.724312 	 0.750000 -0.163963 13.681767 	                    	                    	                    	                    	                    	
 -10.439995 -0.258520 8.235907 	 -14.319995 -0.258520 4.696150 	 0.750000 -0.258520 13.681684 	                    	                    	                    	                    	                    	
 -10.449994 -0.353079 8.218606 	 -14.349995 -0.353079 4.667788 	 0.750000 -0.353079 13.681401 	                    	                    	                    	                    	                    	
 -10.459994 -0.447636 8.201106 	 -14.379995 -0.447636 4.639226 	 0.750000 -0.447636 13.680920 	                    	                    	                    	                    	                    	
 -10.469995 -0.542194 8.183406 	 -14.409995 -0.542194 4.610464 	 0.750000 -0.542194 13.680238 	                    	                    	                    	                    	                    	
 -10.479995 -0.636751 8.165505 	 -14.439995 -0.636751 4.581502 	 0.750000 -0.636751 13.679356 	                    	                    	                    	                    	                    	
 -10.489994 -0.731310 8.147406 	 -14.469995 -0.731310 4.552340 	 0.750000 -0.731310 13.678273 	                    	                    	                    	                    	                    	
 -10.499994 -0.825869 8.129105 	 -14.499995 -0.825869 4.522978 	 0.750000 -0.825869 13.676991 	                    	                    	                    	                    	                    	
 -10.509995 -0.920425 8.110604 	 -14.529995 -0.920425 4.493416 	 0.750000 -0.920425 13.675509 	                    	                    	                    	                    	                    	
 -10.519995 -1.014984 8.091904 	 -14.559995 -1.014984 4.463654 	 0.750000 -1.014984 13.673826 	                    	                    	                    	                    	                    	
 -10.529994 -1.109541 8.073004 	 -14.589994 -1.109541 4.433692 	 0.750000 -1.109541 13.671945 	                    	                    	                    	                    	                    	
 -10.539994 -1.204100 8.053904 	 -14.619995 -1.204100 4.403531 	 0.750000 -1.204100 13.669863 	                    	                    	                    	                    	                    	
 -10.549994 -1.298656 8.034603 	 -14.649995 -1.298656 4.373168 	 0.750000 -1.298656 13.667581 	                    	                    	                    	                    	                    	
 -10.559995 -1.393215 8.015103 	 -14.679995 -1.393215 4.342607 	 0.750000 -1.393215 13.665098 	                    	                    	                    	                    	                    	
 -10.569994 -1.487772 7.995403 	 -14.709994 -1.487772 4.311844 	 0.750000 -1.487772 13.662416 	                    	                    	                    	                    	                    	
 -10.579994 -1.582331 7.975503 	 -14.739995 -1.582331 4.280883 	 0.750000 -1.582331 13.659534 	                    	                    	                    	                    	                    	
 -10.589994 -1.676889 7.955403 	 -14.769995 -1.676889 4.249721 	 0.750000 -1.676889 13.656451 	                    	                    	                    	                    	                    	
 -10.599995 -1.771446 7.935103 	 -14.799994 -1.771446 4.218359 	 0.750000 -1.771446 13.653170 	                    	                    	                    	                    	                    	
 -10.609994 -1.866005 7.914603 	 -14.829994 -1.866005 4.186797 	 0.750000 -1.866005 13.649688 	                    	                    	                    	                    	                    	
 -10.619994 -1.960562 7.893902 	 -14.859995 -1.960562 4.155035 	 0.750000 -1.960562 13.646006 	                    	                    	                    	                    	                    	
 -10.629994 -2.055119 7.873002 	 -14.889995 -2.055119 4.123072 	 0.750000 -2.055119 13.642122 	                    	                    	                    	                    	                    	
 -10.639995 -2.149677 7.851902 	 -14.919994 -2.149677 4.090910 	 0.750000 -2.149677 13.638041 	                    	                    	                    	                    	                    	
 -10.649994 -2.244236 7.830601 	 -14.949994 -2.244236 4.058548 	 0.750000 -2.244236 13.633759 	                    	                    	                    	                    	                    	
 -10.659994 -2.338795 7.809102 	 -14.979995 -2.338795 4.025987 	 0.750000 -2.338795 13.629276 	                    	                    	                    	                    	                    	
 -10.669994 -2.433350 7.787401 	 -15.009995 -2.433350 3.993224 	 0.750000 -2.433350 13.624594 	                    	                    	                    	                    	                    	
 -10.679995 -2.527908 7.765501 	 -15.039994 -2.527908 3.960262 	 0.750000 -2.527908 13.619712 	                    	                    	                    	                    	                    	
 -10.689994 -2.622467 7.743401 	 -15.069994 -2.622467 3.927101 	 0.750000 -2.622467 13.614631 	                    	                    	                    	                    	                    	
 -10.699994 -2.717026 7.721100 	 -15.099995 -2.717026 3.893739 	 0.750000 -2.717026 13.609347 	                    	                    	                    	                    	                    	
 -10.709994 -2.811584 7.698600 	 -15.129994 -2.811584 3.860177 	 0.750000 -2.811584 13.603866 	                    	                    	                    	                    	                    	
 -10.719995 -2.906139 7.675900 	 -15.159994 -2.906139 3.826415 	 0.750000 -2.906139 13.598184 	                    	                    	                    	                    	                    	
 -10.729994 -3.000698 7.652999 	 -15.189994 -3.000698 3.792453 	 0.750000 -3.000698 13.592300 	                    	                    	                    	                    	                    	
 -10.739994 -3.095257 7.629899 	 -15.219995 -3.095257 3.758291 	 0.750000 -3.095257 13.586219 	                    	                    	                    	                    	                    	
 -10.749994 -3.189816 7.606599 	 -15.249994 -3.189816 3.723929 	 0.750000 -3.189816 13.579937 	                    	                    	                    	                    	                    	
 -10.759995 -3.284370 7.583098 	 -15.279994 -3.284370 3.689367 	 0.750000 -3.284370 13.573455 	                    	                    	                    	                    	                    	
 -10.769994 -3.378929 7.559399 	 -15.309994 -3.378929 3.654605 	 0.750000 -3.378929 13.566772 	                    	                    	                    	                    	                    	
 -10.779994 -3.473488 7.535499 	 -15.339994 -3.473488 3.619643 	 0.750000 -3.473488 13.559891 	                    	                    	                    	                    	                    	
 -10.789994 -3.568047 7.511398 	 -15.369994 -3.568047 3.584481 	 0.750000 -3.568047 13.552809 	                    	                    	                    	                    	                    	
 -10.799994 -3.662605 7.487098 	 -15.399994 -3.662605 3.549119 	 0.750000 -3.662605 13.545526 	                    	                    	                    	                    	                    	
 -10.809994 -3.757160 7.462598 	 -15.429994 -3.757160 3.513557 	 0.750000 -3.757160 13.538044 	                    	                    	                    	                    	                    	
 -10.819994 -3.851719 7.437898 	 -15.459994 -3.851719 3.477796 	 0.750000 -3.851719 13.530362 	                    	                    	                    	                    	                    	
 -10.829994 -3.946278 7.412997 	 -15.489994 -3.946278 3.441833 	 0.750000 -3.946278 13.522480 	                    	                    	                    	                    	                    	
 -10.839994 -4.040836 7.387897 	 -15.519994 -4.040836 3.405671 	 0.750000 -4.040836 13.514397 	                    	                    	                    	                    	                    	
 -10.849994 -4.135391 7.362597 	 -15.549994 -4.135391 3.369309 	 0.750000 -4.135391 13.506115 	                    	                    	                    	                    	                    	
 -10.859994 -4.229950 7.337096 	 -15.579994 -4.229950 3.332747 	 0.750000 -4.229950 13.497633 	                    	                    	                    	                    	                    	
 -10.869994 -4.324509 7.311397 	 -15.609994 -4.324509 3.295986 	 0.750000 -4.324509 13.488951 	                    	                    	                    	                    	                    	
 -10.879994 -4.419067 7.285496 	 -15.639994 -4.419067 3.259023 	 0.750000 -4.419067 13.480068 	                    	                    	                    	                    	                    	
 -10.889994 -4.513626 7.259396 	 -15.669993 -4.513626 3.221861 	 0.750000 -4.513626 13.470986 	                    	                    	                    	                    	                    	
 -10.899994 -4.608181 7.233095 	 -15.699994 -4.608181 3.184499 	 0.750000 -4.608181 13.461703 	                    	                    	                    	                    	                    	
 -10.909994 -4.702740 7.206595 	 -15.729994 -4.702740 3.146938 	 0.750000 -4.702740 13.452222 	                    	                    	                    	                    	                    	
 -10.919994 -4.797298 7.179895 	 -15.759994 -4.797298 3.109176 	 0.750000 -4.797298 13.442540 	                    	                    	                    	                    	                    	
 -10.929994 -4.891857 7.152995 	 -15.789993 -4.891857 3.071214 	 0.750000 -4.891857 13.432658 	                    	                    	                    	                    	                    	
 -10.939994 -4.986412 7.125895 	 -15.819994 -4.986412 3.033051 	 0.750000 -4.986412 13.422575 	                    	                    	                    	                    	                    	
 -10.949994 -5.080971 7.098595 	 -15.849994 -5.080971 2.994690 	 0.750000 -5.080971 13.412293 	                    	                    	                    	                    	                    	
 -10.959994 -5.175529 7.071095 	 -15.879993 -5.175529 2.956128 	 0.750000 -5.175529 13.401812 	                    	                    	                    	                    	                    	
 -10.969994 -5.270088 7.043394 	 -15.909993 -5.270088 2.917366 	 0.750000 -5.270088 13.391129 	                    	                    	                    	                    	                    	
 -10.979994 -5.364647 7.015494 	 -15.939994 -5.364647 2.878404 	 0.750000 -5.364647 13.380247 	                    	                    	                    	                    	                    	
 -10.989994 -5.459202 6.987393 	 -15.969994 -5.459202 2.839242 	 0.750000 -5.459202 13.369164 	                    	                    	                    	                    	                    	
 -10.999994 -5.553761 6.959093 	 -15.999993 -5.553761 2.799880 	 0.750000 -5.553761 13.357882 	                    	                    	                    	                    	                    	
 -11.009994 -5.648319 6.930593 	 -16.029993 -5.648319 2.760318 	 0.750000 -5.648319 13.346400 	                    	                    	                    	                    	                    	
 -11.019994 -5.742878 6.901893 	 -16.059994 -5.742878 2.720556 	 0.750000 -5.742878 13.334718 	                    	                    	                    	                    	                    	
 -11.029994 -5.837433 6.872993 	 -16.089993 -5.837433 2.680594 	 0.750000 -5.837433 13.322836 	                    	                    	                    	                    	                    	
 -11.039994 -5.931992 6.843893 	 -16.119993 -5.931992 2.640432 	 0.750000 -5.931992 13.310754 	                    	                    	                    	                    	                    	
 -11.049994 -6.026550 6.814592 	 -16.149994 -6.026550 2.600070 	 0.750000 -6.026550 13.298471 	                    	                    	                    	                    	                    	
 -11.059994 -6.121109 6.785092 	 -16.179993 -6.121109 2.559508 	 0.750000 -6.121109 13.285990 	                    	                    	                    	                    	                    	
 -11.069994 -6.215668 6.755392 	 -16.209993 -6.215668 2.518746 	 0.750000 -6.215668 13.273308 	                    	                    	                    	                    	                    	
 -11.079994 -6.310223 6.725492 	 -16.239994 -6.310223 2.477784 	 0.750000 -6.310223 13.260425 	                    	                    	                    	                    	                    	
 -11.089993 -6.404781 6.695392 	 -16.269993 -6.404781 2.436622 	 0.750000 -6.404781 13.247343 	                    	                    	                    	                    	                    	
 -11.099994 -6.499340 6.665092 	 -16.299994 -6.499340 2.395260 	 0.750000 -6.499340 13.234061 	                    	                    	                    	                    	                    	
 -11.109994 -6.593899 6.634591 	 -16.329992 -6.593899 2.353698 	 0.750000 -6.593899 13.220578 	                    	                    	                    	                    	                    	
 -11.119994 -6.688454 6.603891 	 -16.359993 -6.688454 2.311937 	 0.750000 -6.688454 13.206897 	                    	                    	                    	                    	                    	
 -11.129993 -6.783012 6.572990 	 -16.389994 -6.783012 2.269974 	 0.750000 -6.783012 13.193014 	                    	                    	                    	                    	                    	
 -11.139994 -6.877571 6.541891 	 -16.419992 -6.877571 2.227813 	 0.750000 -6.877571 13.178933 	                    	                    	                    	                    	                    	
 -11.149994 -6.972130 6.510590 	 -16.449993 -6.972130 2.185451 	 0.750000 -6.972130 13.164650 	                    	                    	                    	                    	                    	
 -11.159994 -7.066689 6.479090 	 -16.479994 -7.066689 2.142889 	 0.750000 -7.066689 13.150168 	                    	                    	                    	                    	                    	
 -11.169993 -7.161243 6.447389 	 -16.509993 -7.161243 2.100126 	 0.750000 -7.161243 13.135486 	                    	                    	                    	                    	                    	
 -11.179994 -7.255802 6.415490 	 -16.539993 -7.255802 2.057165 	 0.750000 -7.255802 13.120604 	                    	                    	                    	                    	                    	
 -11.189994 -7.350361 6.383389 	 -16.569992 -7.350361 2.014003 	 0.750000 -7.350361 13.105521 	                    	                    	                    	                    	                    	
 -11.199994 -7.444920 6.351089 	 -16.599993 -7.444920 1.970641 	 0.750000 -7.444920 13.090240 	                    	                    	                    	                    	                    	
 -11.209993 -7.539474 6.318589 	 -16.629993 -7.539474 1.927079 	 0.750000 -7.539474 13.074758 	                    	                    	                    	                    	                    	
 -11.219994 -7.634033 6.285888 	 -16.659992 -7.634033 1.883317 	 0.750000 -7.634033 13.059074 	                    	                    	                    	                    	                    	
 -11.229994 -7.728592 6.252988 	 -16.689993 -7.728592 1.839355 	 0.750000 -7.728592 13.043193 	                    	                    	                    	                    	                    	
 -11.239994 -7.823151 6.219888 	 -16.719994 -7.823151 1.795193 	 0.750000 -7.823151 13.027111 	                    	                    	                    	                    	                    	
 -11.249994 -7.917709 6.186588 	 -16.749994 -7.917709 1.750831 	 0.750000 -7.917709 13.010829 	                    	                    	                    	                    	                    	
 -11.259995 -8.012268 6.153086 	 -16.779995 -8.012268 1.706266 	 0.750000 -8.012268 12.994345 	                    	                    	                    	                    	                    	
 -11.269995 -8.106831 6.119385 	 -16.809996 -8.106831 1.661504 	 0.750000 -8.106831 12.977663 	                    	                    	                    	                    	                    	
 -11.279995 -8.201389 6.085484 	 -16.839996 -8.201389 1.616541 	 0.750000 -8.201389 12.960780 	                    	                    	                    	                    	                    	
 -11.289995 -8.295952 6.051383 	 -16.869997 -8.295952 1.571377 	 0.750000 -8.295952 12.943697 	                    	                    	                    	                    	                    	
 -11.299995 -8.390511 6.017083 	 -16.899998 -8.390511 1.526016 	 0.750000 -8.390511 12.926416 	                    	                    	                    	                    	                    	
 -11.309996 -8.485069 5.982581 	 -16.929998 -8.485069 1.480452 	 0.750000 -8.485069 12.908933 	                    	                    	                    	                    	                    	
 -11.319996 -8.579632 5.947881 	 -16.959999 -8.579632 1.434689 	 0.750000 -8.579632 12.891251 	                    	                    	                    	                    	                    	
 -11.329996 -8.674191 5.912978 	 -16.990000 -8.674191 1.388725 	 0.750000 -8.674191 12.873366 	                    	                    	                    	                    	                    	
 -11.339996 -8.768749 5.877877 	 -17.020000 -8.768749 1.342562 	 0.750000 -8.768749 12.855285 	                    	                    	                    	                    	                    	
 -11.349997 -8.863312 5.842577 	 -17.050001 -8.863312 1.296199 	 0.750000 -8.863312 12.837002 	                    	                    	                    	                    	                    	
 -11.359997 -8.957870 5.807075 	 -17.080002 -8.957870 1.249636 	 0.750000 -8.957870 12.818519 	                    	                    	                    	                    	                    	
 -11.369997 -9.052433 5.771375 	 -17.110003 -9.052433 1.202874 	 0.750000 -9.052433 12.799838 	                    	                    	                    	                    	                    	
 -11.379997 -9.146992 5.735474 	 -17.140003 -9.146992 1.155910 	 0.750000 -9.146992 12.780954 	                    	                    	                    	                    	                    	
 -11.389997 -9.241550 5.699373 	 -17.170004 -9.241550 1.108748 	 0.750000 -9.241550 12.761872 	                    	                    	                    	                    	                    	
 -11.399998 -9.336113 5.663071 	 -17.200005 -9.336113 1.061384 	 0.750000 -9.336113 12.742589 	                    	                    	                    	                    	                    	
 -11.409998 -9.430672 5.626570 	 -17.230005 -9.430672 1.013821 	 0.750000 -9.430672 12.723106 	                    	                    	                    	                    	                    	
 -11.419998 -9.525230 5.589869 	 -17.260006 -9.525230 0.966058 	 0.750000 -9.525230 12.703424 	                    	                    	                    	                    	                    	
 -11.429998 -9.619793 5.552968 	 -17.290007 -9.619793 0.918094 	 0.750000 -9.619793 12.683540 	                    	                    	                    	                    	                    	
 -11.439999 -9.714352 5.515866 	 -17.320007 -9.714352 0.869931 	 0.750000 -9.714352 12.663458 	                    	                    	                    	                    	                    	
 -11.449999 -9.808910 5.478566 	 -17.350008 -9.808910 0.821569 	 0.750000 -9.808910 12.643176 	                    	                    	                    	                    	                    	
 -11.459999 -9.903473 5.441064 	 -17.380009 -9.903473 0.773005 	 0.750000 -9.903473 12.622692 	                    	                    	                    	                    	                    	
 -11.469999 -9.998032 5.403364 	 -17.410009 -9.998032 0.724242 	 0.750000 -9.998032 12.602011 	                    	                    	                    	                    	                    	
 -11.480000 -10.092594 5.365461 	 -17.440010 -10.092594 0.675278 	 0.750000 -10.092594 12.581126 	                    	                    	                    	                    	                    	
 -11.490000 -10.187153 5.327360 	 -17.470011 -10.187153 0.626115 	 0.750000 -10.187153 12.560043 	                    	                    	                    	                    	                    	
 -11.500000 -10.281712 5.289058 	 -17.500011 -10.281712 0.576751 	 0.750000 -10.281712 12.538761 	                    	                    	                    	                    	                    	
 -11.510000 -10.376274 5.250559 	 -17.530012 -10.376274 0.527189 	 0.750000 -10.376274 12.517280 	                    	                    	                    	                    	                    	
 -11.520000 -10.470833 5.211857 	 -17.560013 -10.470833 0.477426 	 0.750000 -10.470833 12.495596 	                    	                    	                    	                    	                    	
 -11.530001 -10.565392 5.172955 	 -17.590014 -10.565392 0.427462 	 0.750000 -10.565392 12.473713 	                    	                    	                    	                    	                    	
 -11.540001 -10.659954 5.133854 	 -17.620014 -10.659954 0.377299 	 0.750000 -10.659954 12.451631 	                    	                    	                    	                    	                    	
 -11.550001 -10.754513 5.094553 	 -17.650015 -10.754513 0.326936 	 0.750000 -10.754513 12.429348 	                    	                    	                    	                    	                    	
 -11.560001 -10.849072 5.055052 	 -17.680016 -10.849072 0.276373 	 0.750000 -10.849072 12.406865 	                    	                    	                    	                    	                    	
 -11.570002 -10.943634 5.015351 	 -17.710016 -10.943634 0.225610 	 0.750000 -10.943634 12.384183 	                    	                    	                    	                    	                    	
 -11.580002 -11.038193 4.975450 	 -17.740017 -11.038193 0.174646 	 0.750000 -11.038193 12.361300 	                    	                    	                    	                    	                    	
 -11.590002 -11.132755 4.935348 	 -17.770018 -11.132755 0.123482 	 0.750000 -11.132755 12.338216 	                    	                    	                    	                    	                    	
 -11.600002 -11.227314 4.895046 	 -17.800018 -11.227314 0.072118 	 0.750000 -11.227314 12.314933 	                    	                    	                    	                    	                    	
 -11.610003 -11.321873 4.854545 	 -17.830019 -11.321873 0.020556 	 0.750000 -11.321873 12.291451 	                    	                    	                    	                    	                    	
 -11.620003 -11.416435 4.813844 	 -17.860020 -11.416435 -0.031207 	 0.750000 -11.416435 12.267768 	                    	                    	                    	                    	                    	
 -11.630003 -11.510994 4.772943 	 -17.890020 -11.510994 -0.083170 	 0.750000 -11.510994 12.243886 	                    	                    	                    	                    	                    	
 -11.640003 -11.605553 4.731840 	 -17.920021 -11.605553 -0.135335 	 0.750000 -11.605553 12.219801 	                    	                    	                    	                    	                    	
 -11.650003 -11.700115 4.690540 	 -17.950022 -11.700115 -0.187697 	 0.750000 -11.700115 12.195519 	                    	                    	                    	                    	                    	
 -11.660004 -11.794674 4.649039 	 -17.980022 -11.794674 -0.240261 	 0.750000 -11.794674 12.171037 	                    	                    	                    	                    	                    	
 -11.670004 -11.889236 4.607337 	 -18.010023 -11.889236 -0.293025 	 0.750000 -11.889236 12.146353 	                    	                    	                    	                    	                    	
 -11.680004 -11.983795 4.565436 	 -18.040024 -11.983795 -0.345987 	 0.750000 -11.983795 12.121470 	                    	                    	                    	                    	                    	
 -11.690004 -12.078354 4.523333 	 -18.070024 -12.078354 -0.399152 	 0.750000 -12.078354 12.096386 	                    	                    	                    	                    	                    	
 -11.700005 -12.172916 4.481032 	 -18.100025 -12.172916 -0.452515 	 0.750000 -12.172916 12.071104 	                    	                    	                    	                    	                    	
 -11.710005 -12.267475 4.438531 	 -18.130026 -12.267475 -0.506078 	 0.750000 -12.267475 12.045621 	                    	                    	                    	                    	                    	
 -11.720005 -12.362034 4.395829 	 -18.160027 -12.362034 -0.559842 	 0.750000 -12.362034 12.019938 	                    	                    	                    	                    	                    	
 -11.730005 -12.456596 4.352928 	 -18.190027 -12.456596 -0.613806 	 0.750000 -12.456596 11.994055 	                    	                    	                    	                    	                    	
 -11.740005 -12.551155 4.309827 	 -18.220028 -12.551155 -0.667968 	 0.750000 -12.551155 11.967973 	                    	                    	                    	                    	                    	
 -11.750006 -12.645714 4.266525 	 -18.250029 -12.645714 -0.722332 	 0.750000 -12.645714 11.941689 	                    	                    	                    	                    	                    	
 -11.760006 -12.740276 4.223024 	 -18.280029 -12.740276 -0.776895 	 0.750000 -12.740276 11.915207 	                    	                    	                    	                    	                    	
 -11.770006 -12.834835 4.179323 	 -18.310030 -12.834835 -0.831658 	 0.750000 -12.834835 11.888524 	                    	                    	                    	                    	                    	
 -11.780006 -12.929398 4.135422 	 -18.340031 -12.929398 -0.886621 	 0.750000 -12.929398 11.861641 	                    	                    	                    	                    	                    	
 -11.790007 -13.023956 4.091321 	 -18.370031 -13.023956 -0.941785 	 0.750000 -13.023956 11.834558 	                    	                    	                    	                    	                    	
 -11.800007 -13.118515 4.047019 	 -18.400032 -13.118515 -0.997149 	 0.750000 -13.118515 11.807275 	                    	                    	                    	                    	                    	
 -11.810007 -13.213078 4.002516 	 -18.430033 -13.213078 -1.052713 	 0.750000 -13.213078 11.779791 	                    	                    	                    	                    	                    	
 -11.820007 -13.307636 3.957814 	 -18.460033 -13.307636 -1.108477 	 0.750000 -13.307636 11.752107 	                    	                    	                    	                    	                    	
 -11.830008 -13.402195 3.912913 	 -18.490034 -13.402195 -1.164440 	 0.750000 -13.402195 11.724225 	                    	                    	                    	                    	                    	
 -11.840008 -13.496758 3.867812 	 -18.520035 -13.496758 -1.220603 	 0.750000 -13.496758 11.696142 	                    	                    	                    	                    	                    	
 -11.850008 -13.591316 3.822511 	 -18.550035 -13.591316 -1.276966 	 0.750000 -13.591316 11.667859 	                    	                    	                    	                    	                    	
 -11.860008 -13.685879 3.777009 	 -18.580036 -13.685879 -1.333530 	 0.750000 -13.685879 11.639377 	                    	                    	                    	                    	                    	
 -11.870008 -13.780437 3.731308 	 -18.610037 -13.780437 -1.390294 	 0.750000 -13.780437 11.610693 	                    	                    	                    	                    	                    	
 -11.880009 -13.874996 3.685405 	 -18.640038 -13.874996 -1.447258 	 0.750000 -13.874996 11.581809 	                    	                    	                    	                    	                    	
 -11.890009 -13.969559 3.639303 	 -18.670038 -13.969559 -1.504422 	 0.750000 -13.969559 11.552726 	                    	                    	                    	                    	                    	
 -11.900009 -14.064117 3.593002 	 -18.700039 -14.064117 -1.561785 	 0.750000 -14.064117 11.523443 	                    	                    	                    	                    	                    	
 -11.910009 -14.158676 3.546501 	 -18.730040 -14.158676 -1.619348 	 0.750000 -14.158676 11.493960 	                    	                    	                    	                    	                    	
 -11.920010 -14.253239 3.499800 	 -18.760040 -14.253239 -1.677111 	 0.750000 -14.253239 11.464278 	                    	                    	                    	                    	                    	
 -11.930010 -14.347797 3.452897 	 -18.790041 -14.347797 -1.735077 	 0.750000 -14.347797 11.434393 	                    	                    	                    	                    	                    	
 -11.940010 -14.442356 3.405797 	 -18.820042 -14.442356 -1.793239 	 0.750000 -14.442356 11.404311 	                    	                    	                    	                    	                    	
 -11.950010 -14.536919 3.358495 	 -18.850042 -14.536919 -1.851603 	 0.750000 -14.536919 11.374027 	                    	                    	                    	                    	                    	
 -11.960011 -14.631477 3.310992 	 -18.880043 -14.631477 -1.910167 	 0.750000 -14.631477 11.343544 	                    	                    	                    	                    	                    	
 -11.970011 -14.726040 3.263292 	 -18.910044 -14.726040 -1.968930 	 0.750000 -14.726040 11.312861 	                    	                    	                    	                    	                    	
 -11.980011 -14.820599 3.215389 	 -18.940044 -14.820599 -2.027895 	 0.750000 -14.820599 11.281977 	                    	                    	                    	                    	                    	
 -11.990011 -14.915157 3.167287 	 -18.970045 -14.915157 -2.087058 	 0.750000 -14.915157 11.250895 	                    	                    	                    	                    	                    	
 -12.000011 -15.009720 3.118986 	 -19.000046 -15.009720 -2.146421 	 0.750000 -15.009720 11.219611 	                    	                    	                    	                    	                    	
 -12.010012 -15.104279 3.070484 	 -19.030046 -15.104279 -2.205985 	 0.750000 -15.104279 11.188128 	                    	                    	                    	                    	                    	
 -12.020012 -15.198837 3.021782 	 -19.060047 -15.198837 -2.265749 	 0.750000 -15.198837 11.156445 	                    	                    	                    	                    	                    	
 -12.030012 -15.293400 2.972881 	 -19.090048 -15.293400 -2.325712 	 0.750000 -15.293400 11.124562 	                    	                    	                    	                    	                    	
 -12.040012 -15.387959 2.923779 	 -19.120049 -15.387959 -2.385876 	 0.750000 -15.387959 11.092478 	                    	                    	                    	                    	                    	
 -12.050013 -15.482517 2.874478 	 -19.150049 -15.482517 -2.446239 	 0.750000 -15.482517 11.060196 	                    	                    	                    	                    	                    	
 -12.060013 -15.577080 2.824975 	 -19.180050 -15.577080 -2.506805 	 0.750000 -15.577080 11.027711 	                    	                    	                    	                    	                    	
 -12.070013 -15.671638 2.775273 	 -19.210051 -15.671638 -2.567568 	 0.750000 -15.671638 10.995028 	                    	                    	                    	                    	                    	
 -12.080013 -15.766201 2.725371 	 -19.240051 -15.766201 -2.628532 	 0.750000 -15.766201 10.962144 	                    	                    	                    	                    	                    	
 -12.090014 -15.860760 2.675271 	 -19.270052 -15.860760 -2.689694 	 0.750000 -15.860760 10.929063 	                    	                    	                    	                    	                    	
 -12.100014 -15.955318 2.624969 	 -19.300053 -15.955318 -2.751059 	 0.750000 -15.955318 10.895779 	                    	                    	                    	                    	                    	
 -12.110014 -16.049881 2.574466 	 -19.330053 -16.049881 -2.812623 	 0.750000 -16.049881 10.862294 	                    	                    	                    	                    	                    	
 -12.120014 -16.144440 2.523765 	 -19.360054 -16.144440 -2.874386 	 0.750000 -16.144440 10.828612 	                    	                    	                    	                    	                    	
 -12.130014 -16.238998 2.472864 	 -19.390055 -16.238998 -2.936349 	 0.750000 -16.238998 10.794729 	                    	                    	                    	                    	                    	
 -12.140015 -16.333561 2.421760 	 -19.420055 -16.333561 -2.998515 	 0.750000 -16.333561 10.760644 	                    	                    	                    	                    	                    	
 -12.150015 -16.428120 2.370459 	 -19.450056 -16.428120 -3.060879 	 0.750000 -16.428120 10.726361 	                    	                    	                    	                    	                    	
 -12.160015 -16.522682 2.318959 	 -19.480057 -16.522682 -3.123441 	 0.750000 -16.522682 10.691879 	                    	                    	                    	                    	                    	
 -12.170015 -16.617241 2.267256 	 -19.510057 -16.617241 -3.186205 	 0.750000 -16.617241 10.657195 	                    	                    	                    	                    	                    	
 -12.180016 -16.711800 2.215353 	 -19.540058 -16.711800 -3.249170 	 0.750000 -16.711800 10.622311 	                    	                    	                    	                    	                    	
 -12.190016 -16.806362 2.163253 	 -19.570059 -16.806362 -3.312333 	 0.750000 -16.806362 10.587229 	                    	                    	                    	                    	                    	
 -12.200016 -16.900921 2.110949 	 -19.600060 -16.900921 -3.375698 	 0.750000 -16.900921 10.551944 	                    	                    	                    	                    	                    	
